Time [s], Analyzer Name, Decoded Protocol Result
0.000017666666667,SPI,MOSI: 0xFFFF
0.016659625000000,SPI,MOSI: 0xFFFF
0.033301583333333,SPI,MOSI: 0xFFFF
0.049943500000000,SPI,MOSI: 0xFFFF
0.066585458333333,SPI,MOSI: 0xFFFF
0.083227416666667,SPI,MOSI: 0xFFFF
0.099869375000000,SPI,MOSI: 0xFFFF
0.116511291666667,SPI,MOSI: 0xFFFF
0.133153250000000,SPI,MOSI: 0xFFFF
0.149783291666667,SPI,MOSI: 0xFFFF
0.166425208333333,SPI,MOSI: 0xFFFF
0.183067166666667,SPI,MOSI: 0xFFFF
0.199709125000000,SPI,MOSI: 0xFFFF
0.216351041666667,SPI,MOSI: 0xFFFF
0.232993000000000,SPI,MOSI: 0xFFFF
0.249634958333333,SPI,MOSI: 0xFFFF
0.266276916666667,SPI,MOSI: 0xFFFF
0.282918833333333,SPI,MOSI: 0xFFFF
0.299560791666667,SPI,MOSI: 0xFFFF
0.316202750000000,SPI,MOSI: 0xFFFF
0.332844666666667,SPI,MOSI: 0xFFFF
0.349486625000000,SPI,MOSI: 0xFFFF
0.366128583333333,SPI,MOSI: 0xFFFF
0.382770500000000,SPI,MOSI: 0xFFFF
0.399412458333333,SPI,MOSI: 0xFFFF
0.416054416666667,SPI,MOSI: 0xFFFF
0.432696375000000,SPI,MOSI: 0xFFFF
0.449338291666667,SPI,MOSI: 0xFFFF
0.465980250000000,SPI,MOSI: 0xFFFF
0.482622208333333,SPI,MOSI: 0xFFFF
0.499264125000000,SPI,MOSI: 0xFFFF
0.515906083333333,SPI,MOSI: 0xFFFF
0.532548041666667,SPI,MOSI: 0xFFFF
0.549190000000000,SPI,MOSI: 0xFFFF
0.565820000000000,SPI,MOSI: 0xFFFF
0.582461958333333,SPI,MOSI: 0xFFFF
0.599103916666667,SPI,MOSI: 0xFFFF
0.615745833333333,SPI,MOSI: 0xFFFF
0.632387791666667,SPI,MOSI: 0xFFFF
0.649029750000000,SPI,MOSI: 0xFFFF
0.665671666666667,SPI,MOSI: 0xFFFF
0.682313625000000,SPI,MOSI: 0xFFFF
0.698955583333333,SPI,MOSI: 0xFFFF
0.715597541666667,SPI,MOSI: 0xFFFF
0.732239458333333,SPI,MOSI: 0xFFFF
0.748881416666667,SPI,MOSI: 0xFFFF
0.765523375000000,SPI,MOSI: 0xFFFF
0.782165291666667,SPI,MOSI: 0xFFFF
0.798807250000000,SPI,MOSI: 0xFFFF
0.815449208333333,SPI,MOSI: 0xFFFF
0.832091166666667,SPI,MOSI: 0xFFFF
0.848733083333333,SPI,MOSI: 0xFFFF
0.865375041666667,SPI,MOSI: 0xFFFF
0.882017000000000,SPI,MOSI: 0xFFFF
0.898658916666667,SPI,MOSI: 0xFFFF
0.915300875000000,SPI,MOSI: 0xFFFF
0.931942833333333,SPI,MOSI: 0xFFFF
0.948584791666667,SPI,MOSI: 0xFFFF
0.965226708333333,SPI,MOSI: 0xFFFF
0.981868666666667,SPI,MOSI: 0xFFFF
0.998498708333333,SPI,MOSI: 0xFFFF
1.015140625000000,SPI,MOSI: 0xFFFF
1.031782583333333,SPI,MOSI: 0xFFFF
1.048424541666667,SPI,MOSI: 0xFFFF
1.065066500000000,SPI,MOSI: 0xFFFF
1.081708416666667,SPI,MOSI: 0xFFFF
1.098350375000000,SPI,MOSI: 0xFFFF
1.114992333333333,SPI,MOSI: 0xFFFF
1.131634250000000,SPI,MOSI: 0xFFFF
1.148276208333333,SPI,MOSI: 0xFFFF
1.164918166666667,SPI,MOSI: 0xFFFF
1.181560125000000,SPI,MOSI: 0xFFFF
1.198202041666667,SPI,MOSI: 0xFFFF
1.214844000000000,SPI,MOSI: 0xFFFF
1.231485958333333,SPI,MOSI: 0xFFFF
1.248127875000000,SPI,MOSI: 0xFFFF
1.264769833333333,SPI,MOSI: 0xFFFF
1.281411791666667,SPI,MOSI: 0xFFFF
1.298053750000000,SPI,MOSI: 0xFFFF
1.314695666666667,SPI,MOSI: 0xFFFF
1.331337625000000,SPI,MOSI: 0xFFFF
1.347979583333333,SPI,MOSI: 0xFFFF
1.364621541666667,SPI,MOSI: 0xFFFF
1.381263458333333,SPI,MOSI: 0xFFFF
1.397905416666667,SPI,MOSI: 0xFFFF
1.414535458333333,SPI,MOSI: 0xFFFF
1.431177375000000,SPI,MOSI: 0xFFFF
1.447819333333333,SPI,MOSI: 0xFFFF
1.464461291666667,SPI,MOSI: 0xFFFF
1.481103208333333,SPI,MOSI: 0xFFFF
1.497745166666667,SPI,MOSI: 0xFFFF
1.514387125000000,SPI,MOSI: 0xFFFF
1.531029083333333,SPI,MOSI: 0xFFFF
1.547671000000000,SPI,MOSI: 0xFFFF
1.564312958333333,SPI,MOSI: 0xFFFF
1.580954916666667,SPI,MOSI: 0xFFFF
1.597596875000000,SPI,MOSI: 0xFFFF
1.614238791666667,SPI,MOSI: 0xFFFF
1.630880750000000,SPI,MOSI: 0xFFFF
1.647522708333333,SPI,MOSI: 0xFFFF
1.664164625000000,SPI,MOSI: 0xFFFF
1.680806583333333,SPI,MOSI: 0xFFFF
1.697448541666667,SPI,MOSI: 0xFFFF
1.714090500000000,SPI,MOSI: 0xFFFF
1.730732416666667,SPI,MOSI: 0xFFFF
1.747374375000000,SPI,MOSI: 0xFFFF
1.764016333333333,SPI,MOSI: 0xFFFF
1.780658291666667,SPI,MOSI: 0xFFFF
1.797300208333333,SPI,MOSI: 0xFFFF
1.813942166666667,SPI,MOSI: 0xFFFF
1.830584125000000,SPI,MOSI: 0xFFFF
1.847214125000000,SPI,MOSI: 0xFFFF
1.863856083333333,SPI,MOSI: 0xFFFF
1.880498041666667,SPI,MOSI: 0xFFFF
1.897140000000000,SPI,MOSI: 0xFFFF
1.913781916666667,SPI,MOSI: 0xFFFF
1.930423875000000,SPI,MOSI: 0xFFFF
1.947065833333333,SPI,MOSI: 0xFFFF
1.963707750000000,SPI,MOSI: 0xFFFF
1.980349708333333,SPI,MOSI: 0xFFFF
1.996991666666667,SPI,MOSI: 0xFFFF
2.013633625000000,SPI,MOSI: 0xFFFF
2.030275541666667,SPI,MOSI: 0xFFFF
2.046917500000000,SPI,MOSI: 0xFFFF
2.063559458333333,SPI,MOSI: 0xFFFF
2.080201416666667,SPI,MOSI: 0xFFFF
2.096843333333333,SPI,MOSI: 0xFFFF
2.113485291666667,SPI,MOSI: 0xFFFF
2.130127250000000,SPI,MOSI: 0xFFFF
2.146769166666667,SPI,MOSI: 0xFFFF
2.163411125000000,SPI,MOSI: 0xFFFF
2.180053083333333,SPI,MOSI: 0xFFFF
2.196695041666667,SPI,MOSI: 0xFFFF
2.213336958333334,SPI,MOSI: 0xFFFF
2.229978916666667,SPI,MOSI: 0xFFFF
2.246620875000000,SPI,MOSI: 0xFFFF
2.263262833333333,SPI,MOSI: 0xFFFF
2.279892833333333,SPI,MOSI: 0xFFFF
2.296534791666667,SPI,MOSI: 0xFFFF
2.313176750000000,SPI,MOSI: 0xFFFF
2.329818666666667,SPI,MOSI: 0xFFFF
2.346460625000000,SPI,MOSI: 0xFFFF
2.363102583333333,SPI,MOSI: 0xFFFF
2.379744541666667,SPI,MOSI: 0xFFFF
2.396386458333333,SPI,MOSI: 0xFFFF
2.413028416666667,SPI,MOSI: 0xFFFF
2.429670375000000,SPI,MOSI: 0xFFFF
2.446312291666667,SPI,MOSI: 0xFFFF
2.462954250000000,SPI,MOSI: 0xFFFF
2.479596208333333,SPI,MOSI: 0xFFFF
2.496238166666667,SPI,MOSI: 0xFFFF
2.512880083333333,SPI,MOSI: 0xFFFF
2.529522041666667,SPI,MOSI: 0xFFFF
2.546164000000000,SPI,MOSI: 0xFFFF
2.562805958333333,SPI,MOSI: 0xFFFF
2.579447875000000,SPI,MOSI: 0xFFFF
2.596089833333334,SPI,MOSI: 0xFFFF
2.612731791666667,SPI,MOSI: 0xFFFF
2.629373708333334,SPI,MOSI: 0xFFFF
2.646015666666667,SPI,MOSI: 0xFFFF
2.662657625000000,SPI,MOSI: 0xFFFF
2.679299583333334,SPI,MOSI: 0xFFFF
